source_sheet,source_table,source_row,indicator_id,indicator_label,unit,year,month,period,value_as_published,source_file
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,4,2019-04,23330.33,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,5,2019-05,17050.922,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,6,2019-06,15982.307999999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,7,2019-07,23321.755,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,8,2019-08,31505.016,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,9,2019-09,33045.406,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,10,2019-10,29502.241,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,11,2019-11,27861.262,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2019,12,2019-12,24496.337,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,1,2020-01,17584.759,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,2,2020-02,17998.713,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,3,2020-03,19102.170000000002,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,4,2020-04,15771.808,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,5,2020-05,13298.901000000002,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,6,2020-06,17457.618,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,7,2020-07,20824.208,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,8,2020-08,22347.715,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,9,2020-09,22739.698,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,10,2020-10,25001.617,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,11,2020-11,23907.612,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2020,12,2020-12,28569.182999999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,1,2021-01,23681.512000000002,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,2,2021-02,24322.88,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,3,2021-03,28416.493,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,4,2021-04,25887.505,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,5,2021-05,33090.390999999996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,6,2021-06,45023.91,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,7,2021-07,35306.569,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,8,2021-08,39341.157,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,9,2021-09,42670.284999999996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,10,2021-10,49121.478,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,11,2021-11,56270.431000000004,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2021,12,2021-12,66774.994,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,1,2022-01,82655.61399999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,2,2022-02,82508.675,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,3,2022-03,98780.19499999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,4,2022-04,108362.573,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,5,2022-05,120189.98999999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,6,2022-06,151249.477,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,7,2022-07,182528.478,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,8,2022-08,186039.19900000002,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,9,2022-09,180246.33299999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,10,2022-10,200501.611,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,11,2022-11,213144.87099999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2022,12,2022-12,242111.199,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,1,2023-01,247552.04300000003,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,2,2023-02,236906.45099999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,3,2023-03,269966.73099999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,4,2023-04,306239.776,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,5,2023-05,326962.641,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,6,2023-06,341052.13200000004,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,7,2023-07,363239.838,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,8,2023-08,353112.076,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,9,2023-09,353152.787,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,10,2023-10,366916.71299999993,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,11,2023-11,382871.531,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2023,12,2023-12,422728.679,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,1,2024-01,418653.775,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,2,2024-02,432861.62100000004,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,3,2024-03,479069.945,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,4,2024-04,521391.303,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,5,2024-05,521109.158,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,6,2024-06,473137.696,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,7,2024-07,425218.15799999994,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,8,2024-08,425342.733,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,9,2024-09,420112.27999999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,10,2024-10,433564.234,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,11,2024-11,431542.728,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2024,12,2024-12,455973.68,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,1,2025-01,438714.446,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,2,2025-02,400570.45399999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,3,2025-03,477039.70800000004,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,4,2025-04,433611.39699999994,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,5,2025-05,458455.227,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,6,2025-06,439199.54800000007,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,7,2025-07,430294.343,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,8,2025-08,425016.6899999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,9,2025-09,423057.39399999985,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,10,2025-10,438268.69100000005,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,20,14,Volume Transaksi Transfer Antar Uang Elektronik,Ribu Transaksi/ Thousands of Transaction,2025,11,2025-11,431374.328,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,1,2013-01,52.671,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,2,2013-02,317.07,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,3,2013-03,454.97700000000003,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,4,2013-04,370.594,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,5,2013-05,353.916,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,6,2013-06,85.718,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,7,2013-07,85.718,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,8,2013-08,106.81400000000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,9,2013-09,124.77199999999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,10,2013-10,137.001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,11,2013-11,151.14,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2013,12,2013-12,133.683,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,1,2014-01,102.41799999999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,2,2014-02,137.67499999999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,3,2014-03,214.56,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,4,2014-04,257.775,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,5,2014-05,355.131,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,6,2014-06,346.733,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,7,2014-07,426.593,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,8,2014-08,530.831,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,9,2014-09,324.46999999999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,10,2014-10,400.694,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,11,2014-11,477.51700000000005,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2014,12,2014-12,504.75499999999994,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,1,2015-01,387.42199999999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,2,2015-02,374.811,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,3,2015-03,410.58099999999996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,4,2015-04,337.075,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,5,2015-05,398.55899999999997,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,6,2015-06,465.658,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,7,2015-07,462.411,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,8,2015-08,359.77500000000003,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,9,2015-09,444.95099999999996,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,10,2015-10,400.694,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,11,2015-11,342.805,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2015,12,2015-12,477.006,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,1,2016-01,398.539,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,2,2016-02,417.186,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,3,2016-03,546.233,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,4,2016-04,596.629,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,5,2016-05,573.178,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,6,2016-06,521.884,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,7,2016-07,555.4200000000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,8,2016-08,528.4680000000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,9,2016-09,497.62600000000003,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,10,2016-10,577.584,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,11,2016-11,655.259,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2016,12,2016-12,681.779,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,1,2017-01,603.9440000000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,2,2017-02,474.229,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,3,2017-03,960.393,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,4,2017-04,927.701,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,5,2017-05,2847.516,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,6,2017-06,1182.647,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,7,2017-07,1131.248,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,8,2017-08,1285.075,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,9,2017-09,1979.1970000000001,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,10,2017-10,2593.672,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,11,2017-11,1389.1180000000002,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2017,12,2017-12,2738.957,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2018,1,2018-01,1638.894,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2018,2,2018-02,1621.591,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2018,3,2018-03,1310.2959999999998,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2018,4,2018-04,1673.7169999999999,SPIP-Desember-2025.xlsx
5e,Table 5e. Electronic Money,21,15,Volume Transaksi Initial (isi pertama kali),Ribu Transaksi/ Thousands of Transaction,2018,5,2018-05,1779.2079999999999,SPIP-Desember-2025.xlsx
